community_id,community_name,community_price,district_name,plate_name,lat,lng,community_age
5011000015834,欧阳花苑,67698,虹口,鲁迅公园,31.278797,121.497817,16
5011000015119,昌鑫世纪园,50013,宝山,通河,31.33350034,121.4580931,14
5011000020565,绿地海域笙晖（别墅）,67471,宝山,杨行,31.37042,121.458284,1
5011102210207,馨佳园（韶山路245弄）,43980,宝山,顾村,31.36478864,121.3714533,5
5011000012095,新顾村大家园B区,43455,宝山,顾村,31.36293835,121.4148294,11
5011000012860,惠民公寓,45550,宝山,张庙,31.32711462,121.4536351,13
5011000014385,上大阳光乾和园,45120,宝山,大场镇,31.30806,121.408547,8
5011000014539,祁连四村,45380,宝山,上大,31.32267902,121.3885615,18
5011000014341,共康八村,45408,宝山,共康,31.33030016,121.4412634,20
5011000013358,丽景翠庭,40878,宝山,杨行,31.39446227,121.4374077,7
5011000014607,嘉华苑（宝山）,57186,宝山,大华,31.272786,121.423942,14
5011000014610,玉华苑,55963,宝山,大华,31.29097865,121.4166624,15
5011102210177,鹏程花苑,47704,宝山,淞南,31.343671,121.495168,12
5011000005412,共江小区,49984,宝山,通河,31.33424483,121.4526727,18
5011000009235,葑润华庭,51687,宝山,上大,31.3289159,121.3874492,8
5011000011363,绿地公元1860,60501,宝山,顾村,31.361531,121.425118,4
5011000013061,宝钢九村,41665,宝山,淞宝,31.412984,121.482635,19
5011000001175,中环1号（三期）,65115,宝山,大华,31.297947,121.408394,1
5011000014372,丰水宝邸（东苑）,44815,宝山,顾村,31.3629,121.401245,11
5011000011025,宝虹水岸景苑,44413,宝山,杨行,31.3776,121.441368,5
5011000014640,民悦苑,53810,宝山,张庙,31.339266,121.451289,10
5011000017750,当代高邸,47745,宝山,上大,31.323636,121.391715,12
5011000003885,招商海德名门（公寓）,40648,宝山,杨行,31.398607,121.426297,3
5011000014977,宝钢四村,48305,宝山,淞宝,31.41261626,121.4934347,20
5011000012534,友谊家园,40945,宝山,杨行,31.401838,121.461004,3
5011000005202,保利叶之林,58418,宝山,上大,31.32796731,121.3863602,116
5011000008865,宝钢二村,45195,宝山,淞宝,31.408624,121.490585,18
5011000011767,九英里,58104,宝山,共康,31.3371981,121.4386571,9
5011000012177,盛宅新村,41040,宝山,顾村,31.35942124,121.4195058,8
5011000013408,海德花园,42809,宝山,杨行,31.39712099,121.4312958,6
5011000016137,乾溪新村,47835,宝山,大场镇,31.310996,121.417162,10
5011000013742,宝启花园（公寓）,37748,宝山,杨行,31.377039,121.44373,13
5011000012327,瑞丰园,45809,宝山,上大,31.32342906,121.3838417,11
5011000014297,泗塘五村,48075,宝山,张庙,31.33934966,121.4677609,22
5011000014747,环绿国际,37620,宝山,顾村,31.362111,121.392192,8
5011000017146,通河六村,47846,宝山,通河,31.337113,121.459759,20
5011000017539,水韵华庭,60349,宝山,大华,31.275256,121.42973,11
5011000010040,春江美庐（公寓）,46278,宝山,杨行,31.374279,121.458831,4
5011000005386,绿地海域笙晖（公寓）,46162,宝山,杨行,31.370501,121.458266,1
5011102210094,菊泉新城（菊泉街39弄）,39879,宝山,顾村,31.3577308,121.3870333,11
5011000011585,丰翔新城,31872,宝山,上大,31.322702,121.354918,4
5011000014117,共富四村,43452,宝山,共富,31.35563,121.433772,14
5011000012034,海尚明城,41621,宝山,杨行,31.401101,121.45423,7
5011000010869,大华虎城第三空间,55790,宝山,大华,31.277576,121.417862,116
5011000018010,南华苑,53408,宝山,大华,31.27653801,121.4284648,13
5011000012725,淞南五村,46697,宝山,淞南,31.34311439,121.4906976,17
5011000014370,圣卡洛铂庭,40700,宝山,顾村,31.363276,121.38871,9
5011000013862,美兰湖颐景园,33959,宝山,罗店,31.400358,121.369,9
5011000012428,宝景苑,54410,宝山,淞南,31.344402,121.483327,8
5011000017422,馨华苑,55793,宝山,大华,31.28045,121.42426,15
5011000013016,祁连欣苑,43166,宝山,上大,31.31954526,121.3834306,8
5011000008829,丰水宝邸（西苑）,41330,宝山,顾村,31.362078,121.39828,10
5011102210432,美兰湖花园,47279,宝山,罗店,31.41232013,121.3599178,4
5011000009834,上置香岛原墅（别墅）,43758,宝山,罗店,31.416779,121.365619,4
5011000014874,万科琥珀郡园,43962,宝山,罗店,31.399728,121.369338,4
5011000014935,世纪非凡锦城,42749,宝山,顾村,31.361561,121.39822,8
